id,text
6850592,"Adp 1969, adv Propn Propn Propn Propn cconj Propn adp Propn Propn Propn Propn verb det noun noun adv verb Propn adp det Propn adp Propn adp Adj noun. Adv verb adp det Propn Propn, det noun verb det noun adp det Propn Propn cconj det noun adp det adj noun adp Propn Propn cconj det Propn Propn. Adj Adj noun adp Propn verb det noun noun cconj verb noun verb det Propn Propn noun part verb noun verb adp det noun noun. Adp Propn Propn, det noun adp verb Adj noun verb part verb adp noun. Propn Propn adp det Propn Propn' Propn, Propn Propn adp det Propn Propn Propn Propn Propn cconj Propn Propn adp det Propn Propn Propn Propn verb noun adp adp det noun adp det noun adp Propn part verb det noun cconj det noun adp Adj noun cconj noun adv adv. Det noun aux det noun sconj adp 140 noun verb cconj pron verb adp det noun adp det Propn adp Propn Propn Propn Propn, det noun verb adp det noun adp noun noun."
25892855,"Propn propn (Propn & Propn.) Propn. - Propn, Propn, Propn, Propn, Propn"
29982444,"Pron noun verb det adv adj noun noun, det adj cconj adj noun cconj noun noun, adj noun noun adp adj noun, adj noun noun verb noun noun cconj adj noun cconj noun adp Propn/Propn cconj adj noun noun. Det noun noun adp noun, adj cconj adj noun."
32406191,"Det noun aux verb noun adv sconj 1993. Det noun aux verb adp Propn x Propn, Propn, sconj Propn Propn adv verb adp det noun."
29630332,"Det verb Propn verb det Propn noun adp det noun adp det noun noun. Propn verb Propn Propn; Propn verb sconj pron cconj Propn Propn verb cconj sconj, adp noun sconj pron part verb det adj adj noun, pron auxpart verb pron noun cconj adv verb adj noun adp pron noun. Det num noun verb adp Propn Propn part verb det noun adp Propn. Propn verb Propn part verb Propn adp verb det noun adp noun noun pron verb part verb pron. Adp adv, Propn verb det noun adv, cconj pron adv verb Propn. Verb det adj noun, pron adv verb Propn pron aux verb adp part verb adj adp pron sconj Propn verb. Propn adv verb det noun adp Propn adp verb pron: det adj adj noun adp det noun."
14036561,"Det noun verb noun cconj noun verb adj noun. Det noun verb pron part verb adp det noun cconj adp det noun adp Propn aux aux adp det noun adp det Propn. Pron aux adv aux det Propn Propn Propn adp 2-4 noun verb 3 noun noun. Det noun verb det noun adp adj noun pron aux aux verb adp pron noun cconj aux verb part verb adp pron. Sconj det noun verb adp det noun adp det noun pron aux verb adv adp det Propn. Det Propn aux verb part verb cconj verb noun adp cconj adp: Propn, Propn Propn, Propn adp det Propn, Propn-Propn, Propn adp Propn Propn, Propn Propn, Propn adp Propn, cconj x det adj adj noun. Det noun adv verb 5 noun adj noun adp det Propn adp Propn Propn adv adv adp verb det 60 noun noun noun adp det Propn adp Propn Propn cconj det Propn-Propn. Adv, det noun verb adj-adj noun adp noun verb noun adp det noun adp det Propn."
40861101,"Propn aux det noun adp det adj noun adp Propn Propn cconj Propn, Propn. Adp cconj adp det noun aux 16 noun pron aux verb adp det Propn Propn Propn adp Propn adp verb adj noun. Adp pron, num aux verb adp Propn Propn*, det adj noun, cconj det noun aux adp Propn Propn. Adj adp det verb noun aux noun, cconj noun adp verb noun; det adj noun verb det noun noun, det adj noun verb adp adj noun, det noun noun, cconj det adj noun noun verb adp det noun noun."
23660823,"Propn aux det adj noun noun adp det noun Propn verb adp Propn Propn adp 1920. Pron verb adv num noun, Propn noun, verb adp det adj noun adp det adj noun, pron aux verb adp Propn."
54750273,Propn Propn Propn aux det adj noun noun verb adp Propn Propn adp Propn Propn Propn (Propn Propn Propn) adp det noun adp Propn.
6840106,"Propn Propn aux det Propn Propn Propn adj noun noun adp Propn, Propn Propn, Propn."
6787538,"Propn Propn Propn aux det adj noun noun cconj noun verb adp Propn cconj Propn Propn adp Propn, Propn adp 1991. Pron aux adv verb adp Propn Propn Propn cconj aux verb adp Propn adp 2001 sconj noun part verb noun. Det Propn verb adp det noun adp noun cconj noun noun part verb pron noun. Propn Propn, Propn adj noun, verb det adj noun adp Propn, Propn adp 1997. Pron adp pron adj noun noun verb noun, noun, noun, noun, noun, cconj adj."
1767778,"Propn aux verb adp det Propn Propn adp det adj noun adp det 2004 Propn Propn. Pron verb det num-noun noun adj adv sym1.5 num adp det noun adp Propn 26, 2004. Pron aux verb adp adj noun adp Propn 29 adp adp det noun noun. Propn verb adj adp 2005 cconj 2006 adp noun adv adv."
13463379,"Adp 1928 pron aux det noun adp det Adj noun Propn Propn pron verb det noun noun adp det 6 noun noun; det noun adv verb Propn propn Propn, Propn Propn, Propn Propn cconj Propn Propn. Pron aux det adj noun adp det noun adp det Propn sconj num Adj noun verb noun."
71990109,"Propn Propn-Propn (propn Propn) aux det adj Propn noun adj noun. Propn verb adp Propn Propn. Propn adj noun aux verb pron noun adp u16, u18 cconj adj noun. Sconj verb adp Propn adp Propn adp Propn, Propn verb det adj noun, adv verb adp pron adp Propn adp Propn adp 1986. Adv Propn aux noun adp det Propn Propn noun verb noun 2005 Propn Propn Propn Propn."
26075746,Propn aux det adj noun adp Propn Propn. Pron aux verb adp Propn Propn.
17804486,"Pron aux verb adp 14 noun, cconj Propn Propn verb det noun."
1857539,"Noun-verb, sconj det noun aux verb adp det noun adp adj-noun verb adp adp noun-verb det noun noun adp det noun, pron verb noun adp det noun noun adp det noun, adv verb noun adp det noun."
8452441,2000 – Noun adp Propn Propn Aux Verb Pron Noun (Noun)
10961870,"Noun noun adp cconj verb adp Propn verb adj adj noun adp noun (adj adj-adj noun), cconj noun (adj noun, Propn noun). Adj adj noun noun verb noun (Propn noun), noun (adj-adj noun), noun (Adj noun, noun-adj noun), noun (adj noun) cconj noun (adj-adj noun). Adj adj noun cconj noun aux adv verb verb adp det noun (adj adj, adj adj, adj-adj noun, Adj noun)."
45112113,Pron aux verb adp Propn cconj verb adp det Propn Propn sconj pron aux 4 noun adj.
24429225,"Propn Propn, Propn, det noun adp Propn Propn, Propn, Propn Propn Propn"
72754494,"Det noun aux verb adp 980 noun adp Propn 2012. Det noun adp noun adp det noun verb 1.85 num adp adp Propn, num noun adp pron noun. Adp Propn 2013, Propn Propn verb det noun adp Propn Propn part verb adp 3,000 noun adp Propn noun. Adp det noun, det noun verb adv 14,000 noun."
66287119,"Propn Propn verb adp noun adp det noun, cconj Propn Propn verb adp noun. Adp Propn 28, 1788, det noun verb det Propn adp det Propn Propn, adp det noun adp 63 adp noun cconj 11 verb. Det 63 noun adp noun verb pron noun adp det verb noun adp det Propn, verb Propn det adj adp det adj num noun part verb pron noun adp noun."
36108762,"Propn aux det noun adp Propn Propn adp Propn & Propn (sconj noun aux verb pron adp det noun adp Propn Propn Propn, 1st Propn). Pron verb adp Propn Propn, Propn adp 30 Propn 1615, verb 16 cconj aux det noun adp Propn Propn adp 1616. Pron aux verb adp Propn adp 8 Propn 1623. Adp 1628, pron aux verb Propn adp Propn adp Propn. Adp det noun adp 2 Propn 1629 adp det ""adj noun adp Propn cconj Propn"" pron verb det noun adp det Propn adp Propn, adp det Propn Propn cconj aux adv verb adp det Propn adp Propn. Pron verb adp 1629, sconj Propn Propn Propn adp Propn verb part verb adp Propn adp num noun."
25153634,"Pron aux verb adp noun adp Propn cconj Propn, cconj adv adp adv Propn adp det Propn noun adp Propn Propn sconj pron verb adp adj noun cconj noun cconj adj adj noun."
26483118,"Propn Propn Propn (verb Propn 6, 1906 adp Propn Propn; noun adp noun adj) aux det Adj adj noun noun. Pron adv verb Adj noun."
54483281,"Propn verb num noun adv adv adp det Propn U-17 Propn Propn. Det adj noun, adp 2010, pron verb num adj noun. Num noun adv pron verb adj part aux adj adp, sconj pron verb adp num noun adp num adp Propn. Det noun aux verb adp Propn Propn, Propn Propn, Propn Propn cconj Propn Propn. Pron aux det adj cconj adv adv det adj noun pron Propn verb adv adv adp part verb. Adp Propn, pron aux adv det adj noun sconj pron adv verb pron adj noun adv."
43667964,"Adp verb adp cconj det adj-noun cconj num-noun noun adp Propn Propn, Propn aux verb adp pron noun noun adp det adj noun adp det noun, cconj adv adp verb adv adp Propn part verb pron verb adv adp Propn part verb adp det Propn Propn adp det adv verb Propn cconj Propn noun noun. Pron verb adj adp det 2016–17 noun verb adp det Propn Propn, cconj aux verb adp det Propn Propn noun adp det noun noun adp BBL06. Pron verb pron Twenty20 noun adp det Propn adp 31 Propn 2016. Pron aux verb adp Propn Propn Propn Propn noun adp det Propn Propn noun adp det adj adj noun noun sconj det noun adp Propn Propn adp Propn Propn aux adv det noun-adj noun."
3837548,"Det noun aux verb num adp det adj noun, sconj adv noun adp det 16 noun adj noun verb adp det verb 4 noun. Pron aux verb num Propn Propn, Propn Propn, pron aux det adj cconj, adp adp 2021, adv noun-num noun noun part verb det noun."
16262050,"Propn aux det noun cconj noun () adp noun Propn. Pron verb adp det noun adp Propn Propn, pron aux det noun adp Propn-Propn Propn. Det noun adp det noun aux verb part aux adv 9,000 adp 2001 noun noun."
19513772,"Propn aux det adj noun adp noun noun noun, adj noun noun adp det noun Propn (verb adp det noun adp det Propn adp Propn & Propn, 2005). Det noun verb det noun."
13758555,"Propn Propn aux det adj noun verb adp 2001 adp Propn, Propn, Propn, verb adp adj noun cconj adj noun adj noun noun."
59028068,Det 1986 Propn Propn Propn Propn Propn aux det 15th adj noun verb adp det Propn part verb det adj noun Propn Propn noun noun noun adp det Propn Propn.
7932291,"Propn Propn Propn () aux det noun noun adp Propn Propn, Propn. Pron aux verb adp det Propn Propn Propn Propn Propn. Pron verb adp det noun adp det Propn Propn Propn adp 2019."
28382036,"Propn aux det noun adp Propn Propn, Propn-Propn Propn, adp adj Propn."
967743,"Adp 1909, noun noun cconj adj noun Propn Propn Propn verb det noun verb ""noun noun"" adp Propn cconj verb pron aux aux adv adj adp det noun adp noun. Adv, Propn Propn noun Propn Propn Propn, pron aux verb cconj verb det noun verb noun, verb, ""Pron verb sconj det noun part verb det 'adj noun' noun adv adv adv sconj pron verb det adj-noun noun cconj det noun verb adp noun noun."" Det noun verb Propn noun-verb noun adp 1910."
37244226,"Propn, Propn Propn Propn adp Det Propn, 1841. Propn Propn verb: pron aux ""det adj noun, adj, adj, cconj adj. Adp det Adj noun adp adj noun cconj det noun"". Det noun aux adv (2014) verb adp det noun noun. Adv noun adp det Propn Propn Propn, verb adp Propn Propn Propn, 1920, cconj Propn propn 1970."
200730,"Propn Propn Propn, 62 Propn Propn, Propn W2 3AH, Propn (Propn, Propn)"
17686126,Propn Propn Propn propn Propn (27 Propn 1953 – 12 Propn 1990)
595421,"Propn 3, 1940 - Det noun adp Propn cconj Propn aux verb part verb det noun adp Propn."
16054587,Propn-Propn () aux det noun adp det Propn noun adp Propn-propn-Propn adp adj Propn.
30323586,"Adp verb adp noun noun adp det 2009 noun, Propn verb adp det adj noun adp det adj noun adp Propn-Propn Propn. Det Propn noun noun aux verb adp det adj adj Propn Propn-Propn (adv Propn) adj noun, sconj Propn-Propn Propn adj noun aux verb part verb adp adp det Propn Propn Propn (Propn) verb adp 2006, cconj adv verb part verb adv adp Propn Propn Propn cconj adv adp det Propn adp det 2010–11 adj noun."
53500744,"Propn aux det noun adp Adj-Adj noun noun adp det noun Propn. Det noun aux verb adp Propn Propn Propn adp 1816. Num noun, det Propn Propn noun noun (Noun noun), aux det Adj noun cconj det noun aux adv verb adp noun adp noun verb adp det Propn Propn sconj det noun aux adj adp det Propn Propn cconj aux verb det adj Propn adp det Propn Propn."
1224432,Pron aux verb adp Propn Propn det adj Propn noun adp Adj noun adp Propn. Det noun aux adj part verb Propn adp det Adj noun verb det noun adp det noun adp Propn part verb adp Propn noun Propn pron aux verb det noun. Adp Propn det noun verb pron noun adp Propn cconj adv det adj noun adp Propn sconj Propn verb det adj noun adp noun noun.
71350511,"Propn Propn (Propn: det adj noun) aux det noun verb adp Adj noun Propn Propn Propn adp pron adj noun noun, Propn (1994), verb adp pron adj noun. Pron aux verb adp noun adp Propn 7, 1995, adp Propn Propn, adp det noun adj noun, verb det noun adp ""Propn Propn adp pron Propn"". Det noun aux verb adv adp det noun cconj verb det noun adp Adj noun. Propn Propn adp Propn verb det noun det adj adj noun. Det noun Propn Propn cconj Propn Propn Propn verb, det noun verb adp Propn cconj 4.40 ""Verb adp det noun adp noun adp det noun cconj adj-noun, sconj pron aux adv verb pron noun adp det adj adj noun"". Det noun verb adp Propn Propn Propn noun cconj aux verb adp noun noun cconj verb noun adp Propn cconj Propn."
266376,"Adp det noun adp 1817 adp Propn Propn Propn, det noun adp det noun pron aux verb Propn noun, Propn adv adv verb Propn det noun adp adj noun adp det Propn Propn, adp det noun adp sym500 adp x. cconj det noun adp det noun adp det Propn. Adv, pron adv verb sconj det noun verb adp Propn Propn verb noun adp det noun, cconj sconj Propn verb pron adj, sconj verb Propn det noun cconj noun adp det noun. Propn Propn Propn verb adp pron noun adp det Propn Propn: ""Det noun aux part verb adp noun, cconj noun aux adj adp det noun. Propn adv verb det noun adp det noun adp det noun aux adp det noun adp noun noun adp adj adp noun adp noun. Det Propn adv verb sconj pron aux verb adp Propn noun adp det noun adp adj noun adp det adj noun"". Verb adp Propn Propn adp pron noun adp Adj noun noun cconj noun, ""det noun aux aux verb adv adv, adv sconj pron aux adp adj noun, aux Propn aux adj sconj pron aux."""
68341968,"Propn Propn aux verb adp 3 Propn 1993 adp Propn, Propn. Adp adj noun, pron aux adj adp noun pron verb pron part adv verb det noun adp noun."
21407483,"Propn Propn aux verb, verb det adj noun, noun, noun cconj adj noun, det adj noun adp det noun noun cconj verb noun. Pron noun verb adp pron noun cconj pron verb pron adj noun adp det noun, sconj verb adp pron adj noun verb det noun noun. Det noun aux verb adp adj noun, adj noun, det noun, det noun adp num adj noun noun, det noun, det noun, det noun adv cconj det noun noun noun. Det adj adj-noun noun cconj det noun aux adp det noun adp det adj, adp det noun. Adp det noun adj noun aux det noun adp det adj noun-noun cconj adj noun adp pron. Det noun-noun, verb part verb adp Propn noun adp det noun adp noun, verb det noun-adp-noun noun adp det noun adp Propn Propn cconj noun adp noun adv verb adp det noun, cconj Propn adp pron noun noun adp adj noun adv verb adp det adj noun adp det noun. Adj adv aux det noun adp Propn adp det noun adp det noun adv adp det noun, adv adv adp adj 18th noun adj noun adp verb det adj noun adp noun."
41722301,Propn noun aux det noun adp noun adp det noun Propn. Pron aux verb adp Propn (det adj Propn).
1779598,Det noun verb det noun adp noun adp Propn Propn—Propn Propn adp det 2012 adj noun.
3004780,"Propn Propn aux verb adp det noun adp Propn, Propn, adv det adj noun adv adp Propn cconj noun Propn. Pron aux adp det noun adp Propn, Propn, Propn Propn Propn, Propn Propn, Propn propn Propn, Propn Propn adp Propn, Propn Propn, cconj Propn Propn."
31540738,"Propn, Noun adp Propn adp det Adj Noun adp Propn Propn, Propn.Propn, cconj Propn Propn, Propn, adp 4 Noun. Propn, Propn, Propn Propn Propn; Propn, Propn Propn Propn 1918. . Adj noun adp det Propn Propn Propn"
55299592,"Propn Propn propn Propn (verb 1 Propn 1964) aux det Adj noun cconj noun adp Propn. Det adj noun noun adp det noun adp Propn adp adj-adj Propn, Propn verb adp Propn adp det Propn adp Propn 2017 adp Propn 2017 sconj pron aux verb adp noun verb det Adj noun adp noun."
68165019,"Propn aux verb adp det Propn' adj noun noun adp Propn 20, 2022. Pron verb pron Propn noun adp Propn 22, verb 4.1 noun adp det Propn Propn Propn cconj verb num verb noun. Adp Propn 23, pron aux verb adp det 40-noun noun cconj verb adp Propn-Propn Propn. Adp Propn 27, Propn verb pron noun verb adv adp det adj noun. Pron verb det noun adp det 5-6 noun cconj det 4.89 Noun cconj 71 noun adp 19 noun."
26183938,"Propn aux verb adp det Propn, cconj verb adp adp Propn, Propn Propn. Pron verb noun adp det noun, verb pron part verb adv, sconj pron verb pron noun verb. Adp noun 13 pron verb verb adp det adj noun. Adp 1985 pron verb num noun noun adv adp det Propn Propn cconj, adp det noun, verb part verb adp Propn. Sconj pron verb adv, pron verb adj adp det noun, cconj verb. Pron verb verb noun adp pron noun cconj verb pron adp Adj noun. Adv, Propn Propn, det noun noun adp Propn verb pron det noun part verb cconj verb noun adp det noun adp pron noun. Propn noun aux adj cconj pron verb pron aux verb noun adp det noun. Pron verb adp Propn adp 1993 part verb pron noun. Adp 1994, pron verb part verb Propn Propn adp Propn & Propn Propn Propn adp Propn. Adp 1996, det noun verb adp 623 Propn Propn Propn, det adj noun adp Propn Propn Propn adp Propn Propn. Propn adv verb Propn Propn, verb adj noun adp det noun adp Propn Propn, cconj Propn Propn, verb adp Propn Propn."
45050154,"Adp noun adp pron noun noun, Propn aux det adj noun. Pron verb adp adj noun, adj adj noun, noun noun, cconj noun, verb pron noun part verb adv, verb noun, cconj part part ""verb noun."""
74802989,"Propn aux det noun cconj Propn Propn adp Propn noun adp Propn noun adp Propn noun adp Propn. Pron aux verb 85 noun adv adp noun noun Propn. Propn verb det adj noun adp 2,384 noun verb adp Propn 2011."
41132828,"Propn (, adv Verb adp Propn; adv verb adp Propn) aux det noun adp Propn Propn Propn, Propn Propn, Propn Propn, Propn Propn, Propn. Adp det 2006 noun, pron noun aux 36, adp 10 noun."
3230408,"Propn Propn aux det adj noun adp det adj noun adp Propn. Pron verb det noun adp Propn Propn Propn cconj Propn Propn, cconj aux verb adp Propn Propn Propn adp det adj noun adp Propn Propn Propn."
34250477,"Propn Propn, det noun adp Propn ""noun noun"" adp 2008 adp 2012"
41391218,Det noun aux adp 26 noun. Det noun aux adj adp adj cconj adj noun. Det noun aux adj-adj. Noun aux aux verb adp noun adp Propn cconj Propn.
63720724,"Propn Propn Propn aux det Adj noun noun adp det Propn-Propn Propn adp Propn Propn, det noun noun noun adp det Propn Propn Propn (Propn) adp det Propn Propn Propn adp det Propn. Pron adj noun aux verb adp det 2nd Propn, Propn-Propn Propn' Propn-Propn, Propn-Propn Propn Propn, Propn 1, Propn Propn."
18668020,"Noun noun adp det noun aux adj, adp noun noun noun verb adj adp 3 noun. Noun adp det noun pron aux adp noun adp noun verb noun noun, adj noun, noun noun, adj noun, cconj noun noun."
22006386,"Det Propn Propn aux det 14th Propn adp det Propn adp Propn Propn cconj aux verb adp Propn Propn Propn Propn. Pron verb det Propn Propn adp 17 Propn 1919 adp Propn Propn Propn noun adp noun. Propn, det noun adp det Propn Propn cconj det adj (cconj adv adv adj) adp det noun part adv aux verb part verb det noun, verb det noun adp verb det adv-verb noun noun pron aux part verb adp det Propn Propn. Sconj pron aux verb pron noun, pron noun adp det ""Propn adp det Propn"" adp det noun adv verb pron noun cconj pron verb adv. Adp 17 Propn 1919, det Propn Propn Propn aux verb adp det Propn adp Propn, Propn Propn."
63162707,Propn-Propn Propn (verb 25 Propn 1963) aux det Adj noun noun. Pron verb adp det 1988 Propn Propn cconj det 1992 Propn Propn.
73590796,"Det noun verb adp num noun, Propn cconj Propn. Det noun adp det noun, Propn verb adp Propn adp adj noun cconj verb part verb pron det noun adp det noun. Adv, pron pron verb det noun part verb adj adp det adj cconj adv adv. Adp det noun adp det x, Propn verb adp pron noun cconj verb adp verb pron. Det noun adp det noun verb pron cconj verb pron adp det Noun."
18413243,"Propn Propn adv verb adp (Propn Propn) (1896–1981) aux det noun-noun adp Propn Propn Propn, det adj-adj adj noun verb adp Propn, Propn, Propn."
73525924,"Propn Propn Propn aux pron noun noun adp Propn Propn Propn, Propn, Propn Propn."
27756716,"Adp det 2010–11 noun, Propn Propn verb adp det Propn Propn, det adj noun adp Adj noun, cconj det Propn Propn."
4501636,"Propn Propn Propn (noun.): Adj noun noun adp det Propn Propn adp Propn. Noun, noun cconj noun noun noun adp noun, noun cconj adj noun adp 27.5.1970 adp 31.12.1982 . Propn Propn, Propn / Propn 1983, , noun 317th"
55452331,Propn aux noun adp Propn cconj Propn. Det noun aux verb part aux adj sconj Propn cconj Propn aux adv noun. Pron aux adj sconj Propn cconj Propn aux part noun.
25254586,"Propn Propn (x) (1545–1622), Propn adp det Propn Propn adp Propn"
47615576,"Propn Propn aux det propn noun adp Adj adj noun Propn adp Propn Propn verb adp Propn-noun Propn. Det adj/adj noun-noun noun verb det noun adp det noun adp det adj noun adp noun noun, pron aux verb pron noun, adj adp noun cconj noun, adp pron noun adp det adj noun part verb pron. Propn Propn aux adv verb adp Propn 2013 adp det Propn Propn. Adp Propn 2015, Propn adp Propn verb det adj noun noun, adp det adj noun cconj adj noun adp noun, adv adv adp noun noun."
37356041,Det Propn Propn Propn Propn Propn aux det noun adj under-21 noun noun noun verb adp det Propn Propn Propn Propn. Det noun aux aux verb sconj 1978 cconj verb adp det noun noun adp det Propn Propn Propn.
31228650,"propn aux det verb noun adp Propn-Propn Propn. Adp det noun, propn aux verb adj adp num num noun-noun noun (Noun), pron aux verb adp adv verb adj noun adp noun noun adp det noun adv part verb noun noun verb adp adj noun adp noun. Adv, det verb Noun aux verb adv adp noun noun, noun noun, noun cconj adj-noun noun noun. Sconj verb det adj noun adp verb Noun, det propn verb det adv adj noun adp verb adp adj adj, adv verb noun."
35304238,"Det Propn Propn Propn Propn Propn 2012 verb noun adp Propn 1, 2011 adp Propn Propn Propn, Propn. Det adj noun Propn Propn verb det noun."
70696809,"Propn aux verb adp Propn, Propn Propn, Propn Propn. Pron verb adp adp Propn, Propn Propn, Propn cconj verb adp pron noun cconj noun adp det noun adp Propn, Propn. Pron verb adp adj noun adp Propn, Propn. Propn aux det noun cconj verb noun. Pron verb adp det Propn Propn Propn adp 1946 adp 1954 cconj aux det noun adp det noun noun. Propn verb adp det Propn Propn adp Propn adp 1955 adp 1962 cconj adp det Propn Propn adp 1963 adp 1966. Adp 1979, pron verb adp Propn, Propn. Propn verb adp det noun noun adp Propn, Propn sconj verb noun noun."
1057544,propn: 《propn》 Propn Propn cconj Propn Propn: Propn adp Adj Propn adp Propn
46516261,Pron aux verb adp det Propn Propn adp Propn Propn adp 1992.
62225274,Propn 'Propn' Propn (verb 1974) aux det adj Adj adj noun noun noun.
8892012,"Verb adp 1912, Propn verb det Propn adp 1931. Adp Propn 1934 Propn verb Propn-Propn cconj aux verb adp det Propn cconj adv det Propn Propn Propn Propn. Pron verb adp det noun adp Propn. Adp mid-1942 adp Propn 1943 Propn verb adp det noun noun adv adp det Propn Propn cconj adv adp det Propn Propn Propn."
71031533,"Det noun cconj noun Propn Propn Propn verb: ""propn aux verb det adj noun adp adj Adj noun, cconj det noun pron aux verb adv. Pron verb sconj verb det adj Adj noun aux aux verb verb adp det noun adp noun adp propn, sconj pron aux det adj noun pron auxpart aux verb, “pron verb."
13697062,"Det Propn Propn Propn verb adp Propn 22, 1895, sconj Propn aux adp adv 20 noun pron verb cconj verb noun, adv verb adp noun, sconj det noun adp Propn Propn adp Propn, Propn. Propn, pron verb pron noun adp Propn, Propn, aux adv adp pron pron verb noun verb adp pron noun."
